merk_mobil,model_mobil,tahun_produksi,bahan_bakar,jarak_tempuh,transmisi,harga,lokasi,wilayah,kapasitas_mesin
toyota,calya,2021,Bensin,157.5,Automatic,139000000,Cilangkap, Jakarta Timur,1.25
toyota,agya,2022,Bensin,47.5,Automatic,140000000,Tuban, Tuban Kab.,1.25
toyota,sienta,2018,Bensin,187.5,Manual,141000000,Duren Sawit, Jakarta Timur,1.25
toyota,calya,2024,Bensin,172.5,Manual,141000000,Setia Budi, Jakarta Selatan,1.25
toyota,kijang innova,2021,Diesel,52.5,Automatic,142000000,Medan Satria, Bekasi Kota,1.25
toyota,yaris,2015,Bensin,2.5,Automatic,142000000,Tambora, Jakarta Barat,1.75
toyota,agya,2022,Bensin,2.5,Automatic,143000000,Cikarang Barat, Bekasi Kab.,1.75
toyota,calya,2022,Bensin,2.5,Automatic,143000000,Kemayoran, Jakarta Pusat,1.75
toyota,avanza,2019,Bensin,2.5,Automatic,144000000,Kemayoran, Jakarta Pusat,1.75
toyota,avanza,2019,Bensin,52.5,Manual,145000000,Bekasi Barat, Bekasi Kota,1.25
toyota,avanza,2019,Bensin,7.5,Automatic,145000000,Tomang, Jakarta Barat,1.75
toyota,calya,2022,Bensin,2.5,Automatic,145000000,Cikarang Selatan, Bekasi Kab.,1.75
toyota,avanza,2019,Bensin,52.5,Automatic,148000000,Serpong, Tangerang Selatan Kota,1.25
toyota,rush,2017,Bensin,12.5,Automatic,148000000,Cempaka Putih, Jakarta Pusat,1.75
toyota,avanza,2018,Bensin,7.5,Manual,148000000,Cikarang Barat, Bekasi Kab.,1.75
toyota,vios,2017,Bensin,7.5,Automatic,148000000,Cikarang Selatan, Bekasi Kab.,1.75
toyota,avanza,2018,Bensin,12.5,Manual,149000000,Tambun Selatan, Bekasi Kab.,1.75
toyota,sienta,2017,Bensin,52.5,Manual,150000000,Pondok Aren, Tangerang Selatan Kota,1.25
toyota,rush,2017,Bensin,47.5,Automatic,150000000,Candi, Sidoarjo  Kab.,1.25
toyota,sienta,2017,Bensin,12.5,Manual,150000000,Cikarang Barat, Bekasi Kab.,1.75
toyota,avanza,2018,Bensin,7.5,Manual,150000000,Semarang Timur, Semarang Kota,1.25
toyota,avanza,2019,Bensin,7.5,Manual,153000000,Semarang Selatan, Semarang Kota,1.25
toyota,agya,2023,Bensin,12.5,Automatic,164500000,Semarang Timur, Semarang Kota,1.25
toyota,agya,2023,Bensin,7.5,Automatic,164500000,Semarang Selatan, Semarang Kota,1.25
toyota,avanza,2018,Bensin,2.5,Automatic,165000000,Pedurungan, Semarang Kota,1.25
toyota,avanza,2021,Bensin,2.5,Automatic,165000000,Semarang Selatan, Semarang Kota,1.25
toyota,sienta,2017,Bensin,7.5,Automatic,168000000,Semarang Selatan, Semarang Kota,1.25
toyota,sienta,2017,Bensin,2.5,Automatic,168000000,Karang Kidul, Semarang Kota,1.25
toyota,yaris,2017,Bensin,2.5,Automatic,173000000,Pedurungan, Semarang Kota,1.25
toyota,sienta,2017,Bensin,7.5,Automatic,175000000,Gajah Mungkur, Semarang Kota,1.25
toyota,yaris,2018,Bensin,2.5,Manual,175000000,Sambiroto, Semarang Kota,1.25
toyota,hilux,2019,Diesel,12.5,Manual,179000000,Semarang Tengah, Semarang Kota,1.25
toyota,raize,2022,Bensin,7.5,Manual,179500000,Semarang Tengah, Semarang Kota,1.25
toyota,avanza,2021,Bensin,2.5,Automatic,181000000,Sumurboto, Semarang Kota,1.25
toyota,avanza,2021,Bensin,7.5,Manual,182000000,Semarang Selatan, Semarang Kota,1.25
toyota,raize,2022,Bensin,7.5,Manual,182000000,Pedurungan, Semarang Kota,1.25
toyota,sienta,2017,Bensin,7.5,Automatic,187000000,Tembalang, Semarang Kota,1.25
toyota,avanza,2022,Bensin,2.5,Manual,188000000,Semarang Timur, Semarang Kota,1.25
toyota,avanza,2023,Bensin,2.5,Manual,189000000,Pedurungan, Semarang Kota,1.25
toyota,avanza,2023,Bensin,2.5,Automatic,190000000,Semarang Selatan, Semarang Kota,1.25
toyota,avanza,2019,Bensin,2.5,Automatic,190000000,Tembalang, Semarang Kota,1.25
toyota,avanza,2022,Bensin,2.5,Manual,192500000,Gajah Mungkur, Semarang Kota,1.25
toyota,sienta,2017,Bensin,2.5,Automatic,192500000,Semarang Selatan, Semarang Kota,1.25
toyota,rush,2019,Bensin,2.5,Automatic,195000000,Tembalang, Semarang Kota,1.25
toyota,yaris,2018,Bensin,2.5,Automatic,195000000,Semarang Barat, Semarang Kota,1.25
toyota,rush,2019,Bensin,57.5,Automatic,200000000,Balikpapan Kota, Balikpapan Kota,1.25
toyota,agya,2023,Bensin,37.5,Automatic,200000000,Gubeng, Surabaya Kota,1.25
toyota,agya,2023,Bensin,37.5,Automatic,200000000,Wonokromo, Surabaya Kota,1.25
toyota,fortuner,2008,Diesel,22.5,Automatic,200000000,Telukbetung Utara, Bandar Lampung Kota,1.75
toyota,avanza,2020,Bensin,17.5,Automatic,200000000,Way Halim, Bandar Lampung Kota,1.75
toyota,avanza,2021,Bensin,17.5,Manual,200000000,Way Halim, Bandar Lampung Kota,1.75
toyota,raize,2023,Bensin,17.5,Automatic,200000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,avanza,2022,Bensin,7.5,Manual,200000000,Solo Baru, Surakarta Kota,1.25
toyota,sienta,2018,Bensin,32.5,Automatic,200500000,Gubeng, Surabaya Kota,1.25
toyota,yaris,2019,Bensin,32.5,Automatic,205000000,Gubeng, Surabaya Kota,1.25
toyota,avanza,2023,Bensin,22.5,Manual,205000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,fortuner,2010,Diesel,22.5,Automatic,205000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2011,Diesel,22.5,Automatic,205000000,Kemiling, Bandar Lampung Kota,1.75
toyota,rush,2018,Bensin,22.5,Automatic,206000000,Rajabasa, Bandar Lampung Kota,1.75
toyota,rush,2019,Bensin,57.5,Automatic,207000000,Loa Janan Ilir, Samarinda Kota,1.25
toyota,rush,2019,Bensin,57.5,Automatic,207000000,Balikpapan Barat, Balikpapan Kota,1.25
toyota,rush,2019,Bensin,57.5,Automatic,207000000,Balikpapan Kota, Balikpapan Kota,1.25
toyota,rush,2019,Bensin,52.5,Automatic,207000000,Penajam, Penajam Paser Utara Kab.,1.25
toyota,yaris,2018,Bensin,27.5,Automatic,207000000,Sukabumi, Bandar Lampung Kota,1.75
toyota,vellfire,2024,Bensin,2.5,Automatic,207500000,Tanjung Priok, Jakarta Utara,2.5
toyota,avanza,2022,Bensin,27.5,Automatic,208000000,Tanjung Senang, Bandar Lampung Kota,1.75
toyota,yaris,2018,Bensin,57.5,Automatic,209000000,Balikpapan Kota, Balikpapan Kota,1.25
toyota,yaris,2018,Bensin,57.5,Automatic,209000000,Balikpapan Barat, Balikpapan Kota,1.25
toyota,rush,2018,Bensin,27.5,Automatic,209000000,Metro Barat, Metro Kota,1.75
toyota,rush,2019,Bensin,27.5,Automatic,210000000,Metro Barat, Metro Kota,1.75
toyota,yaris,2018,Bensin,37.5,Automatic,212000000,Rungkut, Surabaya Kota,1.25
toyota,raize,2021,Bensin,32.5,Automatic,214000000,Langkapura, Bandar Lampung Kota,1.75
toyota,avanza,2021,Bensin,57.5,Manual,215000000,Balikpapan Barat, Balikpapan Kota,1.25
toyota,avanza,2021,Bensin,32.5,Automatic,215000000,Sukarame, Bandar Lampung Kota,1.75
toyota,kijang innova,2013,Diesel,32.5,Manual,215000000,Sukarame, Bandar Lampung Kota,1.75
toyota,yaris,2019,Bensin,32.5,Automatic,215000000,Kalianda, Lampung Selatan Kab.,1.75
toyota,rush,2019,Bensin,37.5,Manual,215500000,Wonokromo, Surabaya Kota,1.25
toyota,raize,2022,Bensin,37.5,Automatic,216500000,Citraland, Surabaya Kota,1.25
toyota,raize,2022,Bensin,32.5,Automatic,216500000,Gubeng, Surabaya Kota,1.25
toyota,yaris,2019,Bensin,32.5,Automatic,219500000,Gubeng, Surabaya Kota,1.25
toyota,fortuner,2012,Diesel,37.5,Automatic,220000000,Kemiling, Bandar Lampung Kota,1.75
toyota,kijang innova,2012,Diesel,37.5,Automatic,220000000,Telukbetung Selatan, Bandar Lampung Kota,1.75
toyota,kijang innova,2013,Diesel,37.5,Manual,220000000,Way Halim, Bandar Lampung Kota,1.75
toyota,yaris,2020,Bensin,32.5,Automatic,220000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,camry,2017,Bensin,42.5,Automatic,225000000,Rajabasa, Bandar Lampung Kota,1.75
toyota,fortuner,2011,Diesel,42.5,Automatic,225000000,Metro Barat, Metro Kota,1.75
toyota,kijang innova,2013,Diesel,42.5,Manual,225000000,Metro Barat, Metro Kota,1.75
toyota,kijang innova,2016,Bensin,42.5,Manual,225000000,Metro Barat, Metro Kota,1.75
toyota,raize,2021,Bensin,42.5,Automatic,225000000,Buduran, Sidoarjo  Kab.,1.25
toyota,avanza,2022,Bensin,37.5,Automatic,225000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,avanza,2023,Bensin,37.5,Manual,225000000,Tanjung Karang Barat, Bandar Lampung Kota,1.75
toyota,raize,2023,Bensin,37.5,Automatic,225000000,Candi, Sidoarjo  Kab.,1.25
toyota,rush,2020,Bensin,37.5,Automatic,225000000,Rajabasa, Bandar Lampung Kota,1.75
toyota,rush,2022,Bensin,37.5,Manual,225000000,Tanjung Karang Pusat, Bandar Lampung Kota,1.75
toyota,yaris,2020,Bensin,37.5,Automatic,225000000,Tanjung Senang, Bandar Lampung Kota,1.75
toyota,raize,2023,Bensin,32.5,Automatic,225000000,Sidoarjo, Sidoarjo  Kab.,1.25
toyota,kijang innova,2017,Bensin,42.5,Manual,227000000,Candi, Sidoarjo  Kab.,1.25
toyota,avanza,2022,Bensin,42.5,Manual,228000000,Kedaton, Bandar Lampung Kota,1.75
toyota,kijang innova,2016,Bensin,42.5,Manual,228000000,Metro Barat, Metro Kota,1.75
toyota,avanza,2022,Bensin,42.5,Automatic,229000000,Jati Agung, Lampung Selatan Kab.,1.75
toyota,avanza,2023,Bensin,42.5,Automatic,229500000,Sukarame, Bandar Lampung Kota,1.75
toyota,kijang innova,2016,Bensin,47.5,Manual,230000000,Metro Barat, Metro Kota,1.75
toyota,rush,2020,Bensin,47.5,Manual,230000000,Tanjung Senang, Bandar Lampung Kota,1.75
toyota,rush,2020,Bensin,37.5,Automatic,231000000,Gubeng, Surabaya Kota,1.25
toyota,rush,2022,Bensin,47.5,Manual,232000000,Kemiling, Bandar Lampung Kota,1.75
toyota,avanza,2021,Bensin,37.5,Automatic,234500000,Mayjen Sungkono, Surabaya Kota,1.25
toyota,kijang innova,2018,Bensin,47.5,Manual,235000000,Way Halim, Bandar Lampung Kota,1.75
toyota,rush,2021,Bensin,47.5,Automatic,235000000,Sukarame, Bandar Lampung Kota,1.75
toyota,rush,2022,Bensin,47.5,Manual,235000000,Tanjung Karang Barat, Bandar Lampung Kota,1.75
toyota,avanza,2021,Bensin,37.5,Automatic,235000000,Gubeng, Surabaya Kota,1.25
toyota,rush,2020,Bensin,37.5,Automatic,235000000,Sukun, Malang Kota,1.25
toyota,rush,2020,Bensin,37.5,Automatic,235000000,Blimbing, Malang Kota,1.25
toyota,rush,2022,Bensin,52.5,Automatic,235500000,Telukbetung Selatan, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,52.5,Manual,236500000,Jati Agung, Lampung Selatan Kab.,1.75
toyota,kijang innova,2014,Diesel,52.5,Automatic,237000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,raize,2022,Bensin,37.5,Automatic,237000000,Gubeng, Surabaya Kota,1.25
toyota,rush,2021,Bensin,52.5,Automatic,240000000,Way Halim, Bandar Lampung Kota,1.75
toyota,rush,2021,Bensin,37.5,Automatic,240500000,Tuban, Tuban Kab.,1.25
toyota,rush,2021,Bensin,42.5,Automatic,243000000,Candi, Sidoarjo  Kab.,1.25
toyota,rush,2021,Bensin,32.5,Automatic,244999999,Sedati, Sidoarjo  Kab.,1.25
toyota,avanza,2021,Bensin,52.5,Automatic,245000000,Way Halim, Bandar Lampung Kota,1.75
toyota,rush,2021,Bensin,52.5,Automatic,245000000,Kemiling, Bandar Lampung Kota,1.75
toyota,rush,2021,Bensin,52.5,Automatic,245000000,Metro Barat, Metro Kota,1.75
toyota,kijang innova,2017,Bensin,37.5,Manual,245000000,Blimbing, Malang Kota,1.25
toyota,kijang innova,2020,Bensin,32.5,Manual,245000000,Gubeng, Surabaya Kota,1.25
toyota,avanza,2022,Bensin,32.5,Automatic,246500000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2017,Bensin,37.5,Manual,248000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2017,Bensin,52.5,Automatic,249000000,Metro Pusat, Metro Kota,1.75
toyota,yaris,2023,Bensin,52.5,Automatic,249000000,Enggal, Bandar Lampung Kota,1.75
toyota,yaris,2022,Bensin,67.5,Automatic,250000000,Wonokromo, Surabaya Kota,1.25
toyota,fortuner,2012,Diesel,57.5,Automatic,250000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2014,Diesel,57.5,Automatic,250000000,Kedaton, Bandar Lampung Kota,1.75
toyota,kijang innova,2017,Bensin,57.5,Automatic,250000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Diesel,57.5,Automatic,250000000,Kemayoran, Jakarta Pusat,1.75
toyota,kijang innova,2019,Bensin,27.5,Manual,250000000,Indralaya, Ogan Ilir Kab.,1.25
toyota,kijang innova,2019,Bensin,22.5,Manual,250000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2019,Bensin,22.5,Automatic,250000000,Ilir Timur II, Palembang Kota,1.25
toyota,avanza,2022,Bensin,17.5,Automatic,250000000,Ilir Timur II, Palembang Kota,1.25
toyota,avanza,2022,Bensin,17.5,Automatic,250000000,Sako, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,72.5,Automatic,252000000,Sawahan, Surabaya Kota,1.25
toyota,avanza,2022,Bensin,57.5,Automatic,252000000,HR Muhammad, Surabaya Kota,1.25
toyota,kijang innova,2019,Bensin,62.5,Automatic,253000000,Duren Sawit, Jakarta Timur,1.75
toyota,avanza,2022,Bensin,57.5,Automatic,253000000,Duren Sawit, Jakarta Timur,1.75
toyota,avanza,2021,Bensin,57.5,Manual,253000000,Simokerto, Surabaya Kota,1.25
toyota,avanza,2021,Bensin,57.5,Manual,253000000,Dukuh Pakis, Surabaya Kota,1.25
toyota,kijang innova,2019,Bensin,62.5,Automatic,254000000,Jatinegara, Jakarta Timur,1.75
toyota,kijang innova,2019,Bensin,62.5,Manual,254000000,Gubeng, Surabaya Kota,1.25
toyota,raize,2023,Bensin,62.5,Automatic,254000000,Matraman, Jakarta Timur,1.75
toyota,fortuner,2013,Diesel,67.5,Automatic,255000000,Kedaton, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,67.5,Automatic,255000000,Gubeng, Surabaya Kota,1.25
toyota,rush,2022,Bensin,67.5,Automatic,255000000,Tegalsari, Surabaya Kota,1.25
toyota,avanza,2023,Bensin,62.5,Automatic,255000000,Duren Sawit, Jakarta Timur,1.75
toyota,camry,2019,Bensin,62.5,Automatic,255000000,Tebet, Jakarta Selatan,1.75
toyota,kijang innova,2018,Bensin,62.5,Manual,255000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,62.5,Automatic,255000000,Matraman, Jakarta Timur,1.75
toyota,avanza,2022,Bensin,17.5,Automatic,255000000,Serpong, Tangerang Selatan Kota,1.25
toyota,kijang innova,2017,Bensin,17.5,Automatic,255000000,Ciputat Timur, Tangerang Selatan Kota,1.25
toyota,avanza,2022,Bensin,12.5,Automatic,255000000,Ciputat Timur, Tangerang Selatan Kota,1.25
toyota,kijang innova,2018,Bensin,62.5,Automatic,256000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2017,Bensin,67.5,Automatic,257000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,rush,2023,Bensin,27.5,Manual,258000000,Ilir Barat I, Palembang Kota,1.25
toyota,avanza,2022,Bensin,22.5,Automatic,258000000,Kalidoni, Palembang Kota,1.25
toyota,rush,2022,Bensin,17.5,Automatic,258000000,Sako, Palembang Kota,1.25
toyota,avanza,2022,Bensin,67.5,Automatic,258500000,Gubeng, Surabaya Kota,1.25
toyota,fortuner,2013,Diesel,67.5,Automatic,259305000,Way Halim, Bandar Lampung Kota,1.75
toyota,avanza,2022,Bensin,27.5,Automatic,259800000,Alang-Alang Lebar, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,72.5,Manual,260000000,Sukoharjo, Pringsewu Kab.,1.75
toyota,rush,2023,Bensin,67.5,Automatic,260000000,Way Halim, Bandar Lampung Kota,1.75
toyota,sienta,2021,Bensin,67.5,Automatic,260000000,Pulo Gadung, Jakarta Timur,1.75
toyota,rush,2022,Bensin,32.5,Manual,260000000,Dinoyo, Malang Kota,1.25
toyota,kijang innova,2019,Bensin,22.5,Manual,260000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,17.5,Automatic,260000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2019,Bensin,17.5,Automatic,260000000,Pondok Aren, Tangerang Selatan Kota,1.25
toyota,kijang innova,2019,Bensin,12.5,Automatic,260000000,Serpong, Tangerang Selatan Kota,1.25
toyota,kijang innova,2019,Bensin,72.5,Automatic,262000000,Jatinegara, Jakarta Timur,1.75
toyota,avanza,2022,Bensin,62.5,Manual,262500000,Purworejo, Pasuruan Kota,1.25
toyota,avanza,2023,Bensin,72.5,Automatic,263000000,Trimurjo, Lampung Tengah Kab.,1.75
toyota,avanza,2023,Bensin,72.5,Automatic,263000000,Gunung Sugih, Lampung Tengah Kab.,1.75
toyota,kijang innova,2016,Diesel,72.5,Manual,263000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
toyota,avanza,2022,Bensin,32.5,Automatic,263000000,Sidoarjo, Sidoarjo  Kab.,1.25
toyota,kijang innova,2019,Bensin,22.5,Manual,263000000,Alang-Alang Lebar, Palembang Kota,1.25
toyota,avanza,2024,Bensin,72.5,Automatic,264000000,Duren Sawit, Jakarta Timur,1.75
toyota,kijang innova,2017,Bensin,62.5,Manual,264000000,Gubeng, Surabaya Kota,1.25
toyota,fortuner,2013,Diesel,77.5,Automatic,265000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,fortuner,2013,Diesel,77.5,Manual,265000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,kijang innova,2015,Diesel,77.5,Automatic,265000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,77.5,Manual,265000000,Telukbetung Utara, Bandar Lampung Kota,1.75
toyota,lain-lain,2022,Bensin,72.5,Automatic,265000000,Duren Sawit, Jakarta Timur,1.75
toyota,kijang innova,2019,Bensin,67.5,Automatic,265000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2019,Bensin,27.5,Manual,265000000,Ilir Timur I, Palembang Kota,1.25
toyota,rush,2022,Bensin,27.5,Manual,265000000,Ilir Timur I, Palembang Kota,1.25
toyota,rush,2022,Bensin,27.5,Manual,265000000,Betung, Banyuasin Kab.,1.25
toyota,avanza,2022,Bensin,22.5,Automatic,265000000,Ilir Barat I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,22.5,Automatic,266000000,Kalidoni, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,67.5,Automatic,267000000,Sukun, Malang Kota,1.25
toyota,kijang innova,2018,Bensin,67.5,Automatic,267000000,Blimbing, Malang Kota,1.25
toyota,kijang innova,2019,Bensin,27.5,Automatic,267000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,27.5,Manual,267000000,Sungai Lilin, Musi Banyuasin Kab.,1.25
toyota,kijang innova,2020,Bensin,57.5,Manual,267500000,Gubeng, Surabaya Kota,1.25
toyota,avanza,2023,Bensin,82.5,Automatic,268000000,Langkapura, Bandar Lampung Kota,1.75
toyota,kijang innova,2018,Bensin,67.5,Manual,268000000,Bubutan, Surabaya Kota,1.25
toyota,rush,2024,Bensin,22.5,Manual,268000000,Kalidoni, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,17.5,Manual,268000000,Ilir Timur II, Palembang Kota,1.25
toyota,avanza,2023,Bensin,82.5,Automatic,269000000,Duren Sawit, Jakarta Timur,1.75
toyota,rush,2023,Bensin,67.5,Automatic,269000000,Gubeng, Surabaya Kota,1.25
toyota,rush,2023,Bensin,67.5,Automatic,269000000,Mulyorejo, Surabaya Kota,1.25
toyota,fortuner,2013,Diesel,82.5,Automatic,270000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2017,Bensin,27.5,Automatic,270000000,Ilir Timur I, Palembang Kota,1.25
toyota,rush,2023,Bensin,27.5,Automatic,270000000,Ilir Barat I, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,12.5,Automatic,270000000,Pondok Aren, Tangerang Selatan Kota,1.25
toyota,kijang innova,2017,Bensin,82.5,Manual,272000000,Sukarame, Bandar Lampung Kota,1.75
toyota,rush,2023,Bensin,12.5,Manual,272000000,Kemayoran, Jakarta Pusat,1.25
toyota,camry,2018,Bensin,27.5,Automatic,272500000,Ilir Timur I, Palembang Kota,1.25
toyota,rush,2023,Bensin,82.5,Manual,273000000,Duren Sawit, Jakarta Timur,1.75
toyota,fortuner,2013,Diesel,87.5,Automatic,275000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,87.5,Automatic,275000000,Cempaka Putih, Jakarta Pusat,1.75
toyota,kijang innova,2021,Bensin,87.5,Automatic,275000000,Cempaka Putih, Jakarta Pusat,1.75
toyota,kijang innova,2017,Bensin,27.5,Manual,275000000,Ilir Barat I, Palembang Kota,1.25
toyota,kijang innova,2019,Bensin,27.5,Manual,277000000,Ilir Timur I, Palembang Kota,1.25
toyota,corolla,2020,Bensin,12.5,Automatic,277000000,Duren Sawit, Jakarta Timur,1.25
toyota,kijang innova,2016,Bensin,92.5,Automatic,278000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,32.5,Automatic,278000000,Sidoarjo, Sidoarjo  Kab.,1.25
toyota,kijang innova,2019,Bensin,27.5,Automatic,278000000,Prabumulih Barat, Prabumulih Kota,1.25
toyota,kijang innova,2019,Bensin,27.5,Automatic,278000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,22.5,Manual,278000000,Ilir Barat I, Palembang Kota,1.25
toyota,kijang innova,2019,Diesel,67.5,Manual,279000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2018,Bensin,22.5,Automatic,279000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,27.5,Manual,279800000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,27.5,Manual,279800000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,22.5,Manual,279800000,Ilir Timur II, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,17.5,Manual,279800000,Plaju, Palembang Kota,1.25
toyota,altis,2020,Bensin,92.5,Automatic,280000000,Jatinegara, Jakarta Timur,1.75
toyota,fortuner,2015,Diesel,92.5,Automatic,280000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2020,Bensin,92.5,Automatic,280000000,Way Halim, Bandar Lampung Kota,1.75
toyota,kijang innova,2018,Bensin,67.5,Automatic,280000000,Bubutan, Surabaya Kota,1.25
toyota,kijang innova,2020,Bensin,67.5,Automatic,280000000,Wonokromo, Surabaya Kota,1.25
toyota,yaris,2023,Bensin,67.5,Automatic,280000000,Gubeng, Surabaya Kota,1.25
toyota,avanza,2023,Bensin,27.5,Manual,280000000,Prabumulih Barat, Prabumulih Kota,1.25
toyota,avanza,2023,Bensin,27.5,Manual,280000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2018,Bensin,27.5,Automatic,280000000,Sako, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,12.5,Automatic,280000000,Ciputat Timur, Tangerang Selatan Kota,1.25
toyota,kijang innova,2019,Bensin,102.5,Automatic,281000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
toyota,kijang innova,2019,Bensin,62.5,Automatic,281000000,HR Muhammad, Surabaya Kota,1.25
toyota,alphard,2012,Bensin,102.5,Automatic,285000000,Enggal, Bandar Lampung Kota,1.75
toyota,avanza,2021,Bensin,102.5,Automatic,285000000,Cempaka Putih, Jakarta Pusat,1.75
toyota,fortuner,2014,Diesel,102.5,Automatic,285000000,Labuhan Ratu, Bandar Lampung Kota,1.75
toyota,fortuner,2015,Diesel,102.5,Automatic,285000000,Metro Barat, Metro Kota,1.75
toyota,camry,2018,Bensin,57.5,Automatic,285000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2018,Bensin,32.5,Automatic,285000000,Sedati, Sidoarjo  Kab.,1.25
toyota,kijang innova,2018,Bensin,32.5,Automatic,285000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2020,Bensin,22.5,Automatic,285000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2021,Bensin,17.5,Automatic,285000000,Tangerang, Tangerang Kota,1.25
toyota,kijang innova,2020,Bensin,17.5,Automatic,285000000,Ciputat Timur, Tangerang Selatan Kota,1.25
toyota,kijang innova,2021,Bensin,12.5,Manual,285000000,Kemayoran, Jakarta Pusat,1.25
toyota,kijang innova,2019,Bensin,107.5,Manual,287000000,Tanjung Karang Timur, Bandar Lampung Kota,1.75
toyota,hilux,2019,Diesel,117.5,Manual,288000000,Tebet, Jakarta Selatan,1.75
toyota,kijang innova,2021,Bensin,117.5,Automatic,289000000,Kemayoran, Jakarta Pusat,1.75
toyota,voxy,2017,Bensin,12.5,Automatic,289000000,Grogol Petamburan, Jakarta Barat,1.25
toyota,kijang innova,2018,Diesel,202.5,Manual,290000000,Kedamaian, Bandar Lampung Kota,1.75
toyota,c-hr,2019,Bensin,177.5,Automatic,290000000,Jatinegara, Jakarta Timur,1.75
toyota,altis,2020,Bensin,172.5,Automatic,290000000,Duren Sawit, Jakarta Timur,1.75
toyota,kijang innova,2021,Bensin,162.5,Automatic,290000000,Kemayoran, Jakarta Pusat,1.75
toyota,avanza,2023,Bensin,122.5,Manual,290000000,Meraksa Aji, Tulang Bawang Kab.,1.75
toyota,avanza,2024,Bensin,122.5,Automatic,290000000,Duren Sawit, Jakarta Timur,1.75
toyota,kijang innova,2021,Bensin,62.5,Manual,290000000,Graha, Surabaya Kota,1.25
toyota,kijang innova,2018,Diesel,27.5,Manual,290000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2019,Bensin,27.5,Manual,290000000,Sematang Borang, Palembang Kota,1.25
toyota,hilux,2017,Diesel,22.5,Manual,290000000,Plaju, Palembang Kota,1.25
toyota,hilux,2017,Diesel,17.5,Manual,290000000,Ilir Timur I, Palembang Kota,1.25
toyota,kijang innova,2021,Bensin,12.5,Automatic,290000000,Kemayoran, Jakarta Pusat,1.25
toyota,fortuner,2014,Diesel,2.5,Automatic,290000000,Raman Utara, Lampung Timur Kab.,2.5
toyota,kijang innova,2019,Bensin,72.5,Manual,293000000,Gubeng, Surabaya Kota,1.25
toyota,kijang innova,2019,Bensin,72.5,Automatic,293000000,Mulyorejo, Surabaya Kota,1.25
toyota,kijang innova,2018,Diesel,27.5,Manual,293000000,Indralaya, Ogan Ilir Kab.,1.25
toyota,kijang innova,2018,Diesel,27.5,Manual,293000000,Ilir Timur I, Palembang Kota,1.25
